"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.original_image_url","Input.check_image_url","Answer.equal.label","Approve","Reject"
"3P888QFVX43XJM6SE4WH40ST2SSOQS","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3NGMS9VZTNR8841JRN7YTRAROYJFFD","ATMD452KBHND8","Approved","Tue Oct 29 23:11:25 PDT 2019","Tue Oct 29 23:12:20 PDT 2019","Wed Oct 30 23:12:20 PDT 2019","Wed Oct 30 00:34:02 PDT 2019","","","55","100% (113/113)","100% (108/108)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://imagecheck1.s3.us-east-2.amazonaws.com/d13/minmax_d13.png","(4) Very Similar"
"3P888QFVX43XJM6SE4WH40ST2SSOQS","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3NOKK93PR3HOWC1R113MTR4R0WPEEC","A2WYGPR0ECWJFZ","Approved","Tue Oct 29 23:13:22 PDT 2019","Tue Oct 29 23:15:11 PDT 2019","Wed Oct 30 23:15:11 PDT 2019","Wed Oct 30 00:34:02 PDT 2019","","","109","100% (64/64)","100% (64/64)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://imagecheck1.s3.us-east-2.amazonaws.com/d13/minmax_d13.png","(4) Very Similar"
"3P888QFVX43XJM6SE4WH40ST2SSOQS","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3OCHAWUVGQT0OCKISS4HFB230ZWKXB","AQ4DIFCOS0EUH","Approved","Tue Oct 29 23:13:28 PDT 2019","Tue Oct 29 23:13:54 PDT 2019","Wed Oct 30 23:13:54 PDT 2019","Wed Oct 30 00:34:03 PDT 2019","","","26","100% (100/100)","100% (97/97)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://imagecheck1.s3.us-east-2.amazonaws.com/d13/minmax_d13.png","(3) Almost Similar"
"3P888QFVX43XJM6SE4WH40ST2SSOQS","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3TY7ZAOG5HTSRME7PGFA6XFSQSB0KW","A1MHQSP1POQNXX","Approved","Tue Oct 29 23:11:49 PDT 2019","Tue Oct 29 23:11:55 PDT 2019","Wed Oct 30 23:11:55 PDT 2019","Wed Oct 30 00:34:03 PDT 2019","","","6","100% (162/162)","100% (109/109)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://imagecheck1.s3.us-east-2.amazonaws.com/d13/minmax_d13.png","(3) Almost Similar"
"3P888QFVX43XJM6SE4WH40ST2SSOQS","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3UNH76FOCUEKE5AVI03ZD21GRALMYO","A1MWYS9YMR5MGQ","Approved","Tue Oct 29 23:16:09 PDT 2019","Tue Oct 29 23:16:22 PDT 2019","Wed Oct 30 23:16:22 PDT 2019","Wed Oct 30 00:34:03 PDT 2019","","","13","100% (35/35)","100% (35/35)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://imagecheck1.s3.us-east-2.amazonaws.com/d13/minmax_d13.png","(2) Less Similar"
"3P888QFVX43XJM6SE4WH40ST2SSOQS","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3UOUJI6MTFNER8PUM68JLYB12QTUXH","A3VWU0WEB2VD48","Approved","Tue Oct 29 23:11:37 PDT 2019","Tue Oct 29 23:12:01 PDT 2019","Wed Oct 30 23:12:01 PDT 2019","Wed Oct 30 00:34:03 PDT 2019","","","24","100% (168/168)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://imagecheck1.s3.us-east-2.amazonaws.com/d13/minmax_d13.png","(3) Almost Similar"
"3P888QFVX43XJM6SE4WH40ST2SSOQS","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3V0Z7YWSI09D37BX37XVRUJO3O1V2W","A119XB4OETWU59","Approved","Tue Oct 29 23:11:44 PDT 2019","Tue Oct 29 23:13:37 PDT 2019","Wed Oct 30 23:13:37 PDT 2019","Wed Oct 30 00:34:03 PDT 2019","","","113","100% (136/136)","100% (105/105)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://imagecheck1.s3.us-east-2.amazonaws.com/d13/minmax_d13.png","(2) Less Similar"
"3P888QFVX43XJM6SE4WH40ST2SSOQS","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3VHP9MDGRPT15SH90LHXLLPORLRFC2","AFRSASN33QBC3","Approved","Tue Oct 29 23:11:22 PDT 2019","Tue Oct 29 23:12:22 PDT 2019","Wed Oct 30 23:12:22 PDT 2019","Wed Oct 30 00:34:03 PDT 2019","","","60","100% (97/97)","100% (48/48)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://imagecheck1.s3.us-east-2.amazonaws.com/d13/minmax_d13.png","(4) Very Similar"
"3P888QFVX43XJM6SE4WH40ST2SSOQS","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3VP0C6EFSI5IVL0PCH87UBHNS0S6M8","A2OP2ZANIM5ZV","Approved","Tue Oct 29 23:12:55 PDT 2019","Tue Oct 29 23:13:13 PDT 2019","Wed Oct 30 23:13:13 PDT 2019","Wed Oct 30 00:34:03 PDT 2019","","","18","100% (123/123)","100% (117/117)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://imagecheck1.s3.us-east-2.amazonaws.com/d13/minmax_d13.png","(2) Less Similar"
"3P888QFVX43XJM6SE4WH40ST2SSOQS","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3WOKGM4L73PBHDZMN873DEW1AXL0OG","A3RA247RASE8TN","Approved","Tue Oct 29 23:11:58 PDT 2019","Tue Oct 29 23:12:05 PDT 2019","Wed Oct 30 23:12:05 PDT 2019","Wed Oct 30 00:34:03 PDT 2019","","","7","100% (33/33)","100% (33/33)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://imagecheck1.s3.us-east-2.amazonaws.com/d13/minmax_d13.png","(3) Almost Similar"
"3P888QFVX43XJM6SE4WH40ST2SSOQS","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3X3OR7WPZ19LTH1S5K4QECYPYRT8LX","A9KV8Q3VJY3Q5","Approved","Tue Oct 29 23:19:51 PDT 2019","Tue Oct 29 23:19:58 PDT 2019","Wed Oct 30 23:19:58 PDT 2019","Wed Oct 30 00:34:04 PDT 2019","","","7","100% (58/58)","100% (58/58)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://imagecheck1.s3.us-east-2.amazonaws.com/d13/minmax_d13.png","(2) Less Similar"
"3P888QFVX43XJM6SE4WH40ST2SSOQS","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3Y5140Z9DZP498S36Y9O8I1N6XZIPD","A1ZGS4DUAL8JEW","Approved","Tue Oct 29 23:18:33 PDT 2019","Tue Oct 29 23:18:41 PDT 2019","Wed Oct 30 23:18:41 PDT 2019","Wed Oct 30 00:34:04 PDT 2019","","","8","100% (27/27)","100% (27/27)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://imagecheck1.s3.us-east-2.amazonaws.com/d13/minmax_d13.png","(5) Exactly Similar"
"3P888QFVX43XJM6SE4WH40ST2SSOQS","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3YJ6NA41JDP04JC9OGUOKJGNJCOJPQ","A1A8Z843NCQLXD","Approved","Tue Oct 29 23:20:33 PDT 2019","Tue Oct 29 23:20:42 PDT 2019","Wed Oct 30 23:20:42 PDT 2019","Wed Oct 30 00:34:04 PDT 2019","","","9","100% (21/21)","100% (17/17)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://imagecheck1.s3.us-east-2.amazonaws.com/d13/minmax_d13.png","(5) Exactly Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","30BUDKLTXF4O0T8YQ0AJPXYEN3Q5E2","A2ZSQLANLQ7OC6","Approved","Tue Oct 29 23:11:33 PDT 2019","Tue Oct 29 23:12:34 PDT 2019","Wed Oct 30 23:12:34 PDT 2019","Wed Oct 30 00:34:04 PDT 2019","","","61","100% (109/109)","100% (100/100)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(4) Very Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","31JLPPHS2W37Y5YJ6VPMFCU8D95O3Z","AQ4DIFCOS0EUH","Approved","Tue Oct 29 23:13:54 PDT 2019","Tue Oct 29 23:14:54 PDT 2019","Wed Oct 30 23:14:54 PDT 2019","Wed Oct 30 00:34:04 PDT 2019","","","60","100% (100/100)","100% (97/97)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(3) Almost Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","34T446B1C2NA8O2JX3YCIE2KLJ20CJ","A3VWU0WEB2VD48","Approved","Tue Oct 29 23:11:36 PDT 2019","Tue Oct 29 23:11:57 PDT 2019","Wed Oct 30 23:11:57 PDT 2019","Wed Oct 30 00:34:04 PDT 2019","","","21","100% (168/168)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(3) Almost Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","37TRT2X24S0Y0PBZ5BCNPZBY278BJU","A3RA247RASE8TN","Approved","Tue Oct 29 23:13:13 PDT 2019","Tue Oct 29 23:13:21 PDT 2019","Wed Oct 30 23:13:21 PDT 2019","Wed Oct 30 00:34:04 PDT 2019","","","8","100% (33/33)","100% (33/33)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(3) Almost Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","37ZHEEHM6YV0DZ6KP98K4Q8DNLW73V","A1Y9HO4NUIUU36","Approved","Tue Oct 29 23:16:26 PDT 2019","Tue Oct 29 23:16:34 PDT 2019","Wed Oct 30 23:16:34 PDT 2019","Wed Oct 30 00:34:05 PDT 2019","","","8","100% (23/23)","100% (23/23)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(2) Less Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","39GXDJN2OVNOPMDMJO6W1LWRPOUV80","A1ZGS4DUAL8JEW","Approved","Tue Oct 29 23:16:24 PDT 2019","Tue Oct 29 23:16:34 PDT 2019","Wed Oct 30 23:16:34 PDT 2019","Wed Oct 30 00:34:05 PDT 2019","","","10","100% (27/27)","100% (27/27)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(4) Very Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3A7Y0R2P2QX5DSE0A745EW2QLAVXJO","A119XB4OETWU59","Approved","Tue Oct 29 23:11:41 PDT 2019","Tue Oct 29 23:13:15 PDT 2019","Wed Oct 30 23:13:15 PDT 2019","Wed Oct 30 00:34:05 PDT 2019","","","94","100% (136/136)","100% (105/105)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(2) Less Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3EG49X351WLTPXZTQOAG5SXLZ4BX6I","A382AUZS4T8US4","Approved","Tue Oct 29 23:11:23 PDT 2019","Tue Oct 29 23:11:34 PDT 2019","Wed Oct 30 23:11:34 PDT 2019","Wed Oct 30 00:34:05 PDT 2019","","","11","100% (61/61)","100% (61/61)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(2) Less Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3EQHHY4HQU1MK74PWV07P0JQ0J55GJ","AZFHBOI9IHMK4","Approved","Tue Oct 29 23:11:28 PDT 2019","Tue Oct 29 23:13:02 PDT 2019","Wed Oct 30 23:13:02 PDT 2019","Wed Oct 30 00:34:05 PDT 2019","","","94","100% (133/133)","100% (108/108)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(5) Exactly Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3F1567XTNYEWYJ0F2HI0VUSUS2XQ9Q","A47E0Z3LTH37V","Approved","Tue Oct 29 23:13:17 PDT 2019","Tue Oct 29 23:13:28 PDT 2019","Wed Oct 30 23:13:28 PDT 2019","Wed Oct 30 00:34:05 PDT 2019","","","11","100% (126/126)","100% (117/117)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(2) Less Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3IAS3U3I0HPYUTDRYQ6VQIPH0WM2BY","ATMD452KBHND8","Approved","Tue Oct 29 23:11:26 PDT 2019","Tue Oct 29 23:12:33 PDT 2019","Wed Oct 30 23:12:33 PDT 2019","Wed Oct 30 00:34:05 PDT 2019","","","67","100% (113/113)","100% (108/108)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(2) Less Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3JNQLM5FT6VA72Z3P3VP4LLMCR1L27","A3ONV6LUZ6CM80","Approved","Tue Oct 29 23:18:42 PDT 2019","Tue Oct 29 23:18:51 PDT 2019","Wed Oct 30 23:18:51 PDT 2019","Wed Oct 30 00:34:05 PDT 2019","","","9","100% (30/30)","100% (30/30)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(3) Almost Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3LEP4MGT3I9LX3B7VFQCM1GLXNBDBI","A14UJPO621M1X0","Approved","Tue Oct 29 23:11:39 PDT 2019","Tue Oct 29 23:11:49 PDT 2019","Wed Oct 30 23:11:49 PDT 2019","Wed Oct 30 00:34:06 PDT 2019","","","10","100% (126/126)","100% (117/117)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(3) Almost Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3LWJHTCVCEV5ZTRS53IS5QE5V0SFQ7","A1MHQSP1POQNXX","Approved","Tue Oct 29 23:12:00 PDT 2019","Tue Oct 29 23:12:06 PDT 2019","Wed Oct 30 23:12:06 PDT 2019","Wed Oct 30 00:34:06 PDT 2019","","","6","100% (162/162)","100% (109/109)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(3) Almost Similar"
"3N2YPY1GI773C3PK6PNV5BXNFI1EV8","37BTIVOV5BYGX0QJEEPVKYRLSSYKJ2","Does this image contain the similar patterns like the given image? (Please rate the image based on the similarity)","Does this image contain the similar patterns? Rate the Image based on the similarity with given one by considering the marked circles. The given plot depicts time series data.","image, equality, comparison","$0.01","Tue Oct 29 23:11:07 PDT 2019","25","BatchId:3818187;OriginalHitTemplateId:928390889;","300","86400","Thu Oct 31 23:11:07 PDT 2019","","","3MMN5BL1W1DJY2D7TFA9N853I9Q3MZ","A1DXYZ9EW2R6DT","Approved","Tue Oct 29 23:12:58 PDT 2019","Tue Oct 29 23:13:09 PDT 2019","Wed Oct 30 23:13:09 PDT 2019","Wed Oct 30 00:34:06 PDT 2019","","","11","100% (116/116)","100% (107/107)","0% (0/0)","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/original_d13.png","https://s3.us-east-2.amazonaws.com/imagecheck1/d13/random_d13.png","(2) Less Similar"
